canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
COC[N-]COC.[Na+],,N-,COC,COCN(COC)N(COC)COC,,127.11899999999994,210.83700224898638,8.0,8.0,4.0,4.0,2.0,127.11899999999999,117.03899999999999,32.56,-2.428099999999998,27.110999999999986,44.0,1.0,-0.6166567869535287,1.125,1.5,1.75,4.597222222222222,0.0,0.7833213801856472,0.9968883840420295,0.07882607285708762,0.9733934823099191,46.03899982482986,568.5182673352913,584.0580173047435,2.171299208196734,0.13174307303926178,0.021142802537272895,0.44818001236852634,0.0,7.0,1.0,-0.04197978351204304,0.2222222222222222,0.5555555555555557,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,288
FC(F)(F)OC(F)(F)[N-]C(F)(F)OC(F)(F)F.[Na+],,N-,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)N(N(C(F)(F)OC(F)(F)F)C(F)(F)OC(F)(F)F)C(F)(F)OC(F)(F)F,,307.01899999999995,87.29553835068478,18.0,18.0,14.0,4.0,2.0,307.01899999999995,307.01899999999995,32.56,0.5374999999999996,27.533000000000005,104.0,1.0,-0.4861835767963473,0.5555555555555556,0.7777777777777778,0.9444444444444444,11.954305555555555,-6.08203125,0.48717338729503284,0.9755736113226771,0.21967277685418868,0.9560182719630541,469.6224040698725,2043.801720192321,2137.827048007828,2.7522461444781725,0.22971407528543733,0.002035716915713445,0.6082459096393454,0.0,7.0,1.0,0.28794104553962724,0.2222222222222222,0.0,0.1111111111111111,0.05555555555555555,0.5555555555555557,0.0,0.0,0.0,0.0,0.0,289
CCCC[N-]CCCC.[Na+],,N-,CCCC,CCCCN(CCCC)N(CCCC)CCCC,,151.22900000000016,177.22387167070377,10.0,10.0,2.0,6.0,0.0,151.22899999999998,133.08499999999998,14.100000000000001,-0.0356999999999994,42.90900000000001,56.0,1.0,-0.6622657126011094,0.9,1.3,1.6,4.350833333333333,0.0,0.784898672462151,0.9969052981785189,0.07861187228147021,0.9881098482801705,87.32189767184587,1097.5902819249138,1110.7978367337364,2.7550277428374845,0.1733478268809163,0.011315716614330456,0.666595774410099,0.0,7.0,1.0,-0.14901179898892206,0.28571428571428564,0.6428571428571427,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,290
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,475.049,56.418156629924255,28.0,28.0,20.0,6.0,0.0,475.049,475.049,14.100000000000001,3.2155000000000027,45.15099999999999,164.0,1.0,-0.5270202049573094,0.32142857142857145,0.5,0.6428571428571429,12.702060657596373,-8.091985898526078,0.47960344367906366,0.974600505321328,0.22395056380239803,0.9544656624958199,1138.0203530628353,4850.183593099822,5081.569493466261,3.413384124588488,0.2292594189493555,0.0008387070230571873,0.757520191841876,0.0,7.0,1.0,0.2445758734988737,0.28571428571428564,0.0,0.0,0.03571428571428571,0.6428571428571427,0.0,0.0,0.0,0.0,0.0,291
CCOC[N-]COCC.[Na+],,N-,COCC,CCOCN(COCC)N(COCC)COCC,,155.17300000000012,172.71940923284893,10.0,10.0,4.0,6.0,2.0,155.173,141.06099999999998,32.56,-1.647899999999998,36.345,56.0,1.0,-0.6166330856191565,1.0,1.4,1.7,4.933390022675737,0.0,0.7809126599087061,0.996763752812708,0.08038669715025479,0.9927114136332656,80.25919388602281,991.1368503016986,998.4138760671601,2.5825108567927635,0.16495486067985562,0.012368818643294983,0.6090955074979113,0.0,7.0,1.0,-0.04161326293741744,0.24999999999999997,0.5833333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,292
FC(F)([N-]C(F)(F)OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(OC(F)(F)C(F)(F)F)N(N(C(F)(F)OC(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,,407.03299999999996,65.84573950733453,24.0,24.0,18.0,6.0,2.0,407.03299999999996,407.03299999999996,32.56,1.8081,37.427,140.0,1.0,-0.4863266337595985,0.4583333333333333,0.6666666666666666,0.8333333333333334,12.362060657596372,-6.863095238095239,0.5473344634850802,0.9819966585858733,0.1888982861917486,0.988740421601138,765.3634874903843,4006.1020804137706,4051.7227705997934,3.2921754088180615,0.23326167855036953,0.001291857317159463,0.7289913755352139,0.0,7.0,1.0,0.28573620685975126,0.24999999999999997,0.0,0.08333333333333333,0.041666666666666664,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,293
COCC[N-]CCOC.[Na+],,N-,CCOC,COCCN(CCOC)N(CCOC)CCOC,,155.17300000000012,172.71940923284893,10.0,10.0,4.0,6.0,2.0,155.173,141.06099999999998,32.56,-2.343099999999997,36.845,56.0,1.0,-0.6585607188474735,1.0,1.4,1.7,4.787465277777778,0.0,0.6304863683357399,0.9896705014856549,0.14336072854562426,0.8932844810611333,147.12920462778956,916.765954931971,1026.2866694414572,2.5951887974752395,0.1315248870797346,0.0060714287372176205,0.4962302605637601,0.0,7.0,1.0,-0.12477508101513518,0.24999999999999997,0.5833333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,294
FC(F)(F)OC(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)C(F)(F)OC(F)(F)F,,407.03299999999996,65.84573950733453,24.0,24.0,18.0,6.0,2.0,407.03299999999996,407.03299999999996,32.56,1.8081,37.427,140.0,1.0,-0.5225165840210481,0.4583333333333333,0.6666666666666666,0.8333333333333334,12.498935657596373,-7.009515306122449,0.6542567898318251,0.990811645836307,0.13524896478401666,0.9867355968981053,637.6778891352603,4652.3052769344695,4714.844879985501,3.505702078518378,0.1604547737655771,0.0015473887580392566,0.6020038225086467,0.0,7.0,1.0,0.26563126247261387,0.24999999999999997,0.0,0.08333333333333333,0.041666666666666664,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,295
CCCCC[N-]CCCCC.[Na+],,N-,CCCCC,CCCCCN(CCCCC)N(CCCCC)CCCCC,,179.28300000000021,149.4920817304979,12.0,12.0,2.0,8.0,0.0,179.28300000000002,157.107,14.100000000000001,0.7444999999999999,52.14300000000004,68.0,1.0,-0.6622654458993501,0.75,1.1666666666666667,1.5,4.4463888888888885,0.0,0.7923090248351632,0.9971475032991188,0.07547752423293898,0.9830628253336742,131.8857786193655,1717.756477421709,1747.3516779954148,3.167271548118629,0.15067046848025198,0.007453895602882885,0.651282059377358,0.0,7.0,1.0,-0.1490019390105411,0.29411764705882354,0.6470588235294118,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,296
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,575.0630000000001,46.60600471407287,34.0,34.0,24.0,8.0,0.0,575.0630000000001,575.0630000000001,14.100000000000001,4.486100000000004,55.04499999999998,200.0,1.0,-0.5270246263409534,0.2647058823529412,0.4411764705882353,0.5882352941176471,12.995029407596373,-8.62464214852608,0.5149715472365082,0.979027471827028,0.20372827346241812,0.9530793508458352,1590.86647313984,7442.373901932764,7808.766285123936,3.826698152651668,0.2037180135521155,0.000599094497833482,0.7896448759403325,0.0,7.0,1.0,0.24444092930098546,0.29411764705882354,0.0,0.0,0.029411764705882353,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,297
CCCOC[N-]COCCC.[Na+],,N-,COCCC,CCCOCN(COCCC)N(COCCC)COCCC,,183.22700000000017,146.27423299453065,12.0,12.0,4.0,8.0,2.0,183.22699999999998,165.083,32.56,-0.8676999999999979,45.57900000000002,68.0,1.0,-0.6166326937152158,0.9166666666666666,1.3333333333333333,1.6666666666666667,5.116337159863946,0.0,0.7468850739655876,0.9956050931841199,0.0936509392683277,0.9700442728528358,150.43811136158592,1558.2505577117788,1606.3705557779,3.0077096730515045,0.14181056840461226,0.0064481284966499165,0.6782601975548851,0.0,7.0,1.0,-0.041599317716241216,0.26666666666666666,0.6,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,298
FC(F)([N-]C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(OC(F)(F)C(F)(F)C(F)(F)F)N(N(C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,507.04699999999997,52.85779994534805,30.0,30.0,22.0,8.0,2.0,507.04699999999997,507.04699999999997,32.56,3.0787000000000018,47.32099999999999,176.0,1.0,-0.4863295023772438,0.4,0.6,0.7666666666666667,12.655029407596372,-7.525450609996067,0.7242215990707628,0.9945832182236338,0.10394335971056279,0.9882675981573038,929.9209999968378,8841.457460120202,8946.420460010768,4.296237505830691,0.12319478583471093,0.001062743607425431,0.6894170382682301,0.0,7.0,1.0,0.2856358751059862,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,299
CCOCC[N-]CCOCC.[Na+],,N-,CCOCC,CCOCCN(CCOCC)N(CCOCC)CCOCC,,183.22700000000017,146.27423299453065,12.0,12.0,4.0,8.0,2.0,183.227,165.083,32.56,-1.5628999999999973,46.07900000000003,68.0,1.0,-0.6585603188551815,0.9166666666666666,1.3333333333333333,1.6666666666666667,5.105462962962963,0.0,0.8018195932391611,0.9974131535062737,0.07188185593507297,0.9897932310367673,126.60232665925349,1743.2789447453983,1761.2556745002046,3.1478322530492022,0.146787803725872,0.007818128285278416,0.6953975819679464,0.0,7.0,1.0,-0.12476041753044997,0.26666666666666666,0.6,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,300
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,507.047,52.85779994534804,30.0,30.0,22.0,8.0,2.0,507.047,507.047,32.56,3.0787000000000027,47.32099999999999,176.0,1.0,-0.5225191245388565,0.36666666666666664,0.5666666666666667,0.7333333333333333,12.791904407596373,-7.480666454081634,0.4786588408625101,0.9748616404765781,0.2228110902251393,0.9306379432286229,1494.5851124348783,6242.586998748867,6707.857813202547,3.774158338830622,0.20057253033773664,0.0006226730986986013,0.7857625558838064,0.0,7.0,1.0,0.2655513309786762,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,301
COCCC[N-]CCCOC.[Na+],,N-,CCCOC,COCCCN(CCCOC)N(CCCOC)CCCOC,,183.22700000000017,146.27423299453065,12.0,12.0,4.0,8.0,2.0,183.227,165.083,32.56,-1.5628999999999973,46.07900000000003,68.0,1.0,-0.6621308728409921,0.9166666666666666,1.3333333333333333,1.6666666666666667,4.8848441043083906,0.0,0.66014454141057,0.9915191087323634,0.12996098267780104,0.9113318446080546,209.42410284577758,1468.5550233564818,1611.438283480676,2.9960548509586618,0.12802642386591165,0.004351609161621527,0.574536363852112,0.0,7.0,1.0,-0.1468012165188687,0.26666666666666666,0.6,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,302
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,507.04699999999997,52.85779994534805,30.0,30.0,22.0,8.0,2.0,507.04699999999997,507.04699999999997,32.56,3.0787000000000027,47.32099999999999,176.0,1.0,-0.526822767875337,0.4,0.6,0.7666666666666667,12.859111040249433,-7.865873015873019,0.5158742568499146,0.9790865921644093,0.20344396045074398,0.9561115738891467,1323.2363640613282,6218.722835846179,6504.18110780781,3.721683136110914,0.20733396574477883,0.0007225553951333471,0.7880707571239652,0.0,7.0,1.0,0.24704359703893022,0.26666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,303
CN([O-])[O-].[Na+],,NO2--,C,C[N+](=O)[O-],,84.02999999999999,637.9004852764225,5.0,5.0,4.0,0.0,3.0,84.03,81.006,49.36,-3.0821999999999994,14.497000000000002,26.0,1.0,-0.7972680079385492,1.4,1.4,1.4,8.805555555555555,-0.5,0.20067250484946067,0.8821063746954396,0.47105025604670764,0.6288500854311001,43.64096689178186,58.26050491621349,92.6460952553958,1.0759218378500492,0.3748844873711125,0.014409627701202937,0.3359731492181604,0.0,8.0,1.0,-0.479578128273765,0.125,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,304
[O-]N([O-])C(F)(F)F.[Na+],,NO2--,C(F)(F)F,O=[N+]([O-])C(F)(F)F,,138.00000000000003,388.4259259259258,8.0,8.0,7.0,0.0,3.0,138.00000000000003,138.00000000000003,49.36,-2.1921999999999997,14.628000000000002,44.0,1.0,-0.7910173134301167,1.125,1.25,1.25,10.479166666666666,-5.277777777777778,0.08981591407501566,0.8112273467584358,0.5847308713171114,0.8253645111863567,134.20325686089498,189.43177268733373,229.51286385581278,1.4156832393133054,0.473202202529094,0.006150107907156586,0.3499015441935899,0.0,8.0,1.0,-0.3830467862609571,0.125,0.0,0.25,0.125,0.375,0.0,0.0,0.0,0.0,0.0,305
CCN([O-])[O-].[Na+],,NO2--,CC,CC[N+](=O)[O-],,98.05699999999997,546.6491711736826,6.0,6.0,4.0,1.0,3.0,98.05699999999999,93.017,49.36,-2.692099999999999,19.113999999999997,32.0,1.0,-0.797090409970878,1.5,1.6666666666666667,1.6666666666666667,9.17361111111111,-0.375,0.23603947107895265,0.9187012467503122,0.3949531861112429,0.8298918285184915,60.908330611357954,127.98308164257081,154.21658250454638,1.3226992885414393,0.6041232198386216,0.0136252597992521,0.5641762661568904,0.0,8.0,1.0,-0.47709601313925665,0.18181818181818182,0.4545454545454546,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,306
[O-]N([O-])C(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)F,,188.007,285.1105425743604,11.0,11.0,9.0,1.0,3.0,188.007,188.007,49.36,-1.5569000000000002,19.575000000000003,62.0,1.0,-0.7928490690121688,0.9090909090909091,1.1818181818181819,1.1818181818181819,11.229166666666666,-6.114583333333333,0.052393199014070205,0.7339760599907456,0.6791753406598781,0.9572625519538975,283.0198555954523,398.9018637774741,416.7110297621728,1.709323497605732,0.698359538493804,0.0033823158800639257,0.6124078618463249,0.0,8.0,1.0,-0.40702917899290286,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,307
CCCN([O-])[O-].[Na+],,NO2--,CCC,CCC[N+](=O)[O-],,112.08399999999996,478.2375519947343,7.0,7.0,4.0,2.0,3.0,112.08399999999997,105.02799999999999,49.36,-2.3019999999999987,23.73099999999999,38.0,1.0,-0.7970841738426092,1.4285714285714286,1.8571428571428572,1.8571428571428572,9.40486111111111,-0.31944444444444464,0.45107287181988515,0.9712254311495562,0.2381620496392292,0.914429283123045,66.47798321058377,255.2439174201116,279.1292034616155,1.637180726085152,0.4623175393580486,0.013755370409273507,0.5803496896069168,0.0,8.0,1.0,-0.4768752624245545,0.21428571428571427,0.4999999999999999,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,308
[O-]N([O-])C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)C(F)(F)F,,238.01399999999998,225.2085078095313,14.0,14.0,11.0,2.0,3.0,238.01399999999998,238.01399999999998,49.36,-0.9216000000000002,24.522000000000002,80.0,1.0,-0.7929231423643406,0.7857142857142857,1.0714285714285714,1.1428571428571428,11.651041666666666,-6.677083333333333,0.10749467497745151,0.8321865038224567,0.554495827627004,0.8780847682773311,430.97847035778784,682.4859835215952,777.243847266055,1.9929482243924725,0.4989295630137037,0.002037421422811136,0.5572073734347062,0.0,8.0,1.0,-0.4094888576594348,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,309
COCN([O-])[O-].[Na+],,NO2--,COC,COC[N+](=O)[O-],,114.05599999999997,469.9689431312495,7.0,7.0,5.0,2.0,4.0,114.05599999999998,109.01599999999999,58.59,-3.1080999999999994,20.448999999999995,38.0,1.0,-0.795541838102741,1.5714285714285714,2.0,2.0,9.27986111111111,-0.541666666666667,0.5637252862225097,0.9844928922775449,0.17542447108369574,0.870610725009111,52.00377058705017,258.0885103105046,296.4453605919037,1.6306276902811527,0.2423853673462575,0.01674130000923256,0.383723672134692,0.0,8.0,1.0,-0.45411486966117215,0.16666666666666666,0.41666666666666663,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,310
[O-]N([O-])C(F)(F)OC(F)(F)F.[Na+],,NO2--,C(F)(F)OC(F)(F)F,O=[N+]([O-])C(F)(F)OC(F)(F)F,,204.006,262.750986626755,12.0,12.0,10.0,2.0,4.0,204.006,204.006,58.59,-1.6253,20.66,68.0,1.0,-0.7912208841822312,1.0,1.3333333333333333,1.4166666666666667,11.401041666666666,-5.725625,0.23199532237379208,0.9157795558246684,0.40168122327733097,0.8928490164045105,264.43117412322783,587.7723429447095,658.3110157993564,1.9240926734105896,0.35966457604165464,0.003376489248534793,0.503923701398154,0.0,8.0,1.0,-0.3871746023405001,0.16666666666666666,0.0,0.25,0.08333333333333333,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,311
CCCCN([O-])[O-].[Na+],,NO2--,CCCC,CCCC[N+](=O)[O-],,126.11099999999995,425.04442735191856,8.0,8.0,4.0,3.0,3.0,126.11099999999998,117.03899999999999,49.36,-1.9118999999999986,28.34799999999999,44.0,1.0,-0.7970840707549327,1.375,1.875,2.0,9.56375,-0.28819444444444464,0.6782646848893561,0.9925340962860442,0.12196748628075291,0.9169531279250994,63.37180665764143,476.4300561481592,519.5795091797495,2.0494375233776503,0.24829419105498904,0.014469417494735926,0.48968566338746555,0.0,8.0,1.0,-0.4768669324048488,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,312
[O-]N([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,288.02099999999996,186.10718585720412,17.0,17.0,13.0,3.0,3.0,288.02099999999996,288.02099999999996,49.36,-0.2863000000000002,29.469000000000005,98.0,1.0,-0.7929246051379231,0.6470588235294118,0.9411764705882353,1.1176470588235294,12.064375,-7.225625000000001,0.1832469164300523,0.886626909910005,0.4624853755779051,0.9592411069625185,545.3137285318932,1131.035427758468,1179.0939937300477,2.2264332758036334,0.4894822994062659,0.001759062823422786,0.6400042365662532,0.0,8.0,1.0,-0.4096017996018067,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,313
CCOCN([O-])[O-].[Na+],,NO2--,COCC,CCOC[N+](=O)[O-],,128.08299999999997,418.500330081102,8.0,8.0,5.0,3.0,4.0,128.083,121.02699999999999,58.59,-2.717999999999998,25.065999999999992,44.0,1.0,-0.7955416844047327,1.5,2.0,2.125,9.43875,-0.510416666666667,0.5226343954137299,0.980289832733142,0.1975647839065164,0.9174231784508255,79.13061197477414,367.4554549408325,400.52994471027347,1.8184890983336737,0.3493311341979435,0.011593783436722172,0.5531704883202934,0.0,8.0,1.0,-0.4541024989670177,0.2,0.4666666666666666,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,314
[O-]N([O-])C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)OC(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)OC(F)(F)C(F)(F)F,,254.01299999999998,211.02375775168113,15.0,15.0,12.0,3.0,4.0,254.01299999999998,254.01299999999998,58.59,-0.9900000000000002,25.607000000000003,86.0,1.0,-0.7912217244065457,0.8666666666666667,1.2,1.4,11.671041666666667,-6.451944444444445,0.3041075866373502,0.9402179705877253,0.34057329282241044,0.9201447974925709,390.59067816953234,1055.279401060367,1146.8623242081496,2.2591021975183776,0.3177534584429972,0.002355777669361557,0.5405908169273336,0.0,8.0,1.0,-0.3872415375934656,0.2,0.0,0.2,0.06666666666666667,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,315
COCCN([O-])[O-].[Na+],,NO2--,CCOC,COCC[N+](=O)[O-],,128.08299999999997,418.500330081102,8.0,8.0,5.0,3.0,4.0,128.083,121.02699999999999,58.59,-3.065599999999999,25.315999999999992,44.0,1.0,-0.7970309941299546,1.5,2.0,2.125,9.48375,-0.41319444444444464,0.5377848568579187,0.9819737334932479,0.1890174244066714,0.9024888224224411,78.72723022603323,375.89362738542,416.50779272418515,1.8440827495272076,0.3602880201357671,0.011463490076194875,0.49757568260185325,0.0,8.0,1.0,-0.4749537228736325,0.2,0.4666666666666666,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,316
[O-]N([O-])C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)OC(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)OC(F)(F)F,,254.01299999999998,211.02375775168113,15.0,15.0,12.0,3.0,4.0,254.01299999999998,254.01299999999998,58.59,-0.9900000000000002,25.607000000000003,86.0,1.0,-0.7928558893335897,0.8666666666666667,1.2,1.4,11.814375,-6.255208333333333,0.22186274566983696,0.9090270669324817,0.4167370772851023,0.9363103559096999,434.24338479602824,975.6429181165561,1042.0080392773627,2.196887946510193,0.42896193570993335,0.002156187955170581,0.6341112383544455,0.0,8.0,1.0,-0.40731622077629914,0.2,0.0,0.2,0.06666666666666667,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,317
CCCCCN([O-])[O-].[Na+],,NO2--,CCCCC,CCCCC[N+](=O)[O-],,140.1380000000001,382.4999484634984,9.0,9.0,4.0,4.0,3.0,140.138,129.04999999999998,49.36,-1.521799999999999,32.96499999999999,50.0,1.0,-0.7970840699457069,1.2222222222222223,1.7777777777777777,2.111111111111111,9.67967970521542,-0.2681944444444442,0.7599343369920037,0.9961454596769767,0.08771672112513501,0.940861176743585,70.01673117904393,751.0087386289446,798.2141863141395,2.403602296715964,0.20124131852190905,0.013437662125894641,0.5153429535378533,0.0,8.0,1.0,-0.4768667908681201,0.25,0.5499999999999999,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,318
[O-]N([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,338.02799999999996,158.57496354674106,20.0,20.0,15.0,4.0,3.0,338.02799999999996,338.02799999999996,49.36,0.34899999999999975,34.416,116.0,1.0,-0.7929246188143577,0.55,0.85,1.05,12.334375,-7.741250000000001,0.30704521767775594,0.9395814951877123,0.3423253042075957,0.9557315490063888,655.3336803920419,1829.6137205718335,1914.3594479788414,2.550943217919616,0.3584668478942767,0.0014583891803556309,0.6576798760272123,0.0,8.0,1.0,-0.4096041110422142,0.25,0.0,0.1,0.05,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,319
CCCOCN([O-])[O-].[Na+],,NO2--,COCCC,CCCOC[N+](=O)[O-],,142.1100000000001,377.19215943830653,9.0,9.0,5.0,4.0,4.0,142.10999999999999,133.038,58.59,-2.327899999999998,29.68299999999999,50.0,1.0,-0.7955416832227573,1.4444444444444444,2.0,2.3333333333333335,9.55467970521542,-0.4904166666666665,0.6377273417892151,0.9901463649785207,0.14003633785493674,0.8952816247050707,89.48874009575837,572.120250022062,639.039419814445,2.139206155640248,0.20556682472431867,0.010004405288833713,0.4752462983860378,0.0,8.0,1.0,-0.4541022929153146,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,320
[O-]N([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,NO2--,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,O=[N+]([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,304.02,176.3133273395756,18.0,18.0,14.0,4.0,4.0,304.02,304.02,58.59,-0.35470000000000024,30.554000000000006,104.0,1.0,-0.7912217319342439,0.7777777777777778,1.1111111111111112,1.3333333333333333,12.076805555555556,-7.014444444444445,0.2827646041454914,0.9327833835885665,0.36043745546358724,0.9391316319845854,582.1188831217676,1516.729874846256,1615.0343819652655,2.471428450945133,0.36681509262148676,0.0016132986907214585,0.6678891586075886,0.0,8.0,1.0,-0.3872428247190018,0.2222222222222222,0.0,0.16666666666666666,0.05555555555555555,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,321
